i,discounted
2043,5.5571
2044,0
2045,3.11006
2046,0
2047,4.73493
2048,5.18996
2049,0
2050,0
2051,0
2052,0
2053,4.65711
2054,0
2055,0
2056,4.16858
2057,2.87335
2058,0
2059,0
2060,2.63981
2061,4.14421
2062,0
2063,0
2064,0
2065,0.173176
2066,4.18917
2067,0
2068,0.0120022
2069,0
2070,1.18413
2071,1.47278
2072,0
2073,0
2074,0
2075,4.00222
2076,0.474899
2077,0
2078,4.94201
2079,3.24934
2080,0
2081,0.655636
2082,0
2083,0
2084,0
2085,0.759809
2086,1.34835
2087,0
2088,0
2089,0
2090,0
2091,0
2092,1.22748
2093,1.9448
2094,2.6107
2095,0
2096,0
2097,0
2098,0
2099,0
2100,0
2101,4.33924
2102,0
2103,0.524335
2104,1.16155
2105,1.67808
2106,0
2107,1.67714
2108,0
2109,1.15397
2110,0.260283
2111,0.594896
2112,2.41297
2113,0
2114,0
2115,0
2116,0
2117,2.17147
2118,0
2119,0.894637
2120,2.73036
2121,0
2122,0
2123,2.56749
2124,0.510316
2125,3.34808
2126,2.38207
2127,0
2128,0
2129,5.27464
2130,2.55096
2131,4.57507
2132,0
2133,0
2134,1.78989
2135,0
2136,2.52496
2137,5.66269
2138,2.28321
2139,0
2140,0.26862
2141,0
2142,0
2143,2.23282
2144,0
2145,0
2146,0
2147,0
2148,2.05995
2149,0
2150,2.72477
2151,0
2152,0
2153,2.38251
2154,0
2155,0
2156,0
2157,3.9516
2158,0
2159,0
2160,0
2161,0
2162,0
2163,1.6902
2164,1.10548
2165,0
2166,3.12486
2167,0.583503
2168,0
2169,1.41033
2170,0
2171,1.24599
2172,0
2173,2.87736
2174,0
2175,4.40048
2176,0
2177,2.20908
2178,0
2179,5.00036
2180,0
2181,4.14198
2182,0
2183,6.81849
2184,3.30603
2185,0.750918
2186,0
2187,0
2188,1.38536
2189,0
2190,1.34155
2191,0
2192,4.39434
2193,0
2194,0.521945
2195,1.89646
2196,0
2197,3.02572
2198,0.647425
2199,0
2200,0
2201,1.1812
2202,6.49714
2203,2.62676
2204,4.43401
2205,4.12018
2206,0
2207,0
2208,1.69052
2209,1.24554
2210,0
2211,3.13454
2212,2.8562
2213,0
2214,0
2215,0
2216,1.20691
2217,0
2218,4.09679
2219,3.03076
2220,0
2221,0
2222,0
2223,0
2224,0
2225,0
2226,2.9269
2227,0
2228,0
2229,0
2230,0.213719
2231,2.729
2232,0
2233,0
2234,0.819011
2235,0
2236,0
2237,0
2238,2.99619
2239,0
2240,7.21934
2241,0
2242,0
2243,0.314994
2244,0
2245,1.82287
2246,0
2247,0
2248,0
2249,0
2250,0
2251,2.1932
2252,0
2253,2.71899
2254,0
2255,0
2256,0
2257,0
2258,0
2259,0
2260,0
2261,1.06692
